country_id	province_id	district_id	dsd_id	gnd_id	ed_id	pd_id	lg_name	source_type	lg_id	moh_id	population
LK	LK-3	LK-31	LK-3127	LK-3127185	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1525.0
LK	LK-3	LK-31	LK-3127	LK-3127190	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1446.0
LK	LK-3	LK-31	LK-3127	LK-3127195	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1540.0
LK	LK-3	LK-31	LK-3127	LK-3127200	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1020.0
LK	LK-3	LK-31	LK-3127	LK-3127205	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	636.0
LK	LK-3	LK-31	LK-3127	LK-3127210	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1347.0
LK	LK-3	LK-31	LK-3127	LK-3127215	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1272.0
LK	LK-3	LK-31	LK-3127	LK-3127220	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	691.0
LK	LK-3	LK-31	LK-3127	LK-3127225	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1208.0
LK	LK-3	LK-31	LK-3127	LK-3127230	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1215.0
LK	LK-3	LK-31	LK-3127	LK-3127235	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	923.0
LK	LK-3	LK-31	LK-3127	LK-3127240	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1329.0
LK	LK-3	LK-31	LK-3127	LK-3127245	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	593.0
LK	LK-3	LK-31	LK-3127	LK-3127250	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	611.0
LK	LK-3	LK-31	LK-3127	LK-3127255	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	2080.0
LK	LK-3	LK-31	LK-3127	LK-3127260	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1127.0
LK	LK-3	LK-31	LK-3127	LK-3127265	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	884.0
LK	LK-3	LK-31	LK-3127	LK-3127270	EC-07	EC-07B	Baddegama PS	original	LG-31009	MOH-31011	1038.0
LK	LK-3	LK-31	LK-3127	LK-3127275	EC-07	EC-07B	Baddegama PS	original	LG-31009	MOH-31011	559.0
LK	LK-3	LK-31	LK-3127	LK-3127280	EC-07	EC-07B	Baddegama PS	original	LG-31009	MOH-31011	446.0
LK	LK-3	LK-31	LK-3127	LK-3127285	EC-07	EC-07B	Baddegama PS	original	LG-31009	MOH-31011	854.0
LK	LK-3	LK-31	LK-3127	LK-3127290	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1176.0
LK	LK-3	LK-31	LK-3127	LK-3127295	EC-07	EC-07B	Baddegama PS	original	LG-31009	MOH-31011	734.0
LK	LK-3	LK-31	LK-3127	LK-3127300	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1671.0
LK	LK-3	LK-31	LK-3127	LK-3127305	EC-07	EC-07F	Baddegama PS	original	LG-31009		1145.0
LK	LK-3	LK-31	LK-3127	LK-3127310	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1164.0
LK	LK-3	LK-31	LK-3127	LK-3127315	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	723.0
LK	LK-3	LK-31	LK-3127	LK-3127320	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	2020.0
LK	LK-3	LK-31	LK-3127	LK-3127325	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1409.0
LK	LK-3	LK-31	LK-3127	LK-3127330	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	857.0
LK	LK-3	LK-31	LK-3127	LK-3127335	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1263.0
LK	LK-3	LK-31	LK-3127	LK-3127340	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1480.0
LK	LK-3	LK-31	LK-3127	LK-3127345	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1719.0
LK	LK-3	LK-31	LK-3127	LK-3127350	EC-07	EC-07F	Baddegama PS	original	LG-31009	MOH-31011	1619.0
LK	LK-3	LK-31	LK-3130	LK-3130005	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	2112.0
LK	LK-3	LK-31	LK-3130	LK-3130010	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1682.0
LK	LK-3	LK-31	LK-3130	LK-3130015	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1190.0
LK	LK-3	LK-31	LK-3130	LK-3130020	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1217.0
LK	LK-3	LK-31	LK-3130	LK-3130025	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	769.0
LK	LK-3	LK-31	LK-3130	LK-3130030	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1070.0
LK	LK-3	LK-31	LK-3130	LK-3130035	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1704.0
LK	LK-3	LK-31	LK-3130	LK-3130040	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1463.0
LK	LK-3	LK-31	LK-3130	LK-3130045	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1519.0
LK	LK-3	LK-31	LK-3130	LK-3130050	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	3557.0
LK	LK-3	LK-31	LK-3130	LK-3130055	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1321.0
LK	LK-3	LK-31	LK-3130	LK-3130060	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1493.0
LK	LK-3	LK-31	LK-3130	LK-3130065	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1419.0
LK	LK-3	LK-31	LK-3130	LK-3130070	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1973.0
LK	LK-3	LK-31	LK-3130	LK-3130075	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1985.0
LK	LK-3	LK-31	LK-3130	LK-3130080	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010		599.0
LK	LK-3	LK-31	LK-3130	LK-3130085	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1043.0
LK	LK-3	LK-31	LK-3130	LK-3130090	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1376.0
LK	LK-3	LK-31	LK-3130	LK-3130095	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	803.0
LK	LK-3	LK-31	LK-3130	LK-3130100	EC-07	EC-07C	Welivitiya-Divithura PS	original	LG-31010	MOH-31018	1052.0
LK	LK-3	LK-31	LK-3133	LK-3133005	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1132.0
LK	LK-3	LK-31	LK-3133	LK-3133010	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1948.0
LK	LK-3	LK-31	LK-3133	LK-3133015	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1282.0
LK	LK-3	LK-31	LK-3133	LK-3133020	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1343.0
LK	LK-3	LK-31	LK-3133	LK-3133025	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	680.0
LK	LK-3	LK-31	LK-3133	LK-3133030	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1704.0
LK	LK-3	LK-31	LK-3133	LK-3133035	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1479.0
LK	LK-3	LK-31	LK-3133	LK-3133040	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	2471.0
LK	LK-3	LK-31	LK-3133	LK-3133045	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	2982.0
LK	LK-3	LK-31	LK-3133	LK-3133050	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1027.0
LK	LK-3	LK-31	LK-3133	LK-3133055	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	4210.0
LK	LK-3	LK-31	LK-3133	LK-3133060	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1316.0
LK	LK-3	LK-31	LK-3133	LK-3133065	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	2142.0
LK	LK-3	LK-31	LK-3133	LK-3133070	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1635.0
LK	LK-3	LK-31	LK-3133	LK-3133075	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1556.0
LK	LK-3	LK-31	LK-3133	LK-3133080	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1600.0
LK	LK-3	LK-31	LK-3133	LK-3133085	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1596.0
LK	LK-3	LK-31	LK-3133	LK-3133090	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1522.0
LK	LK-3	LK-31	LK-3133	LK-3133095	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1426.0
LK	LK-3	LK-31	LK-3133	LK-3133100	EC-07	EC-07B	Ambalangoda MC	original	LG-31011	MOH-31010	1807.0
LK	LK-3	LK-31	LK-3133	LK-3133105	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1265.0
LK	LK-3	LK-31	LK-3133	LK-3133110	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1360.0
LK	LK-3	LK-31	LK-3133	LK-3133115	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1393.0
LK	LK-3	LK-31	LK-3133	LK-3133120	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1221.0
LK	LK-3	LK-31	LK-3133	LK-3133125	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	2042.0
LK	LK-3	LK-31	LK-3133	LK-3133130	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1914.0
LK	LK-3	LK-31	LK-3133	LK-3133135	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1605.0
LK	LK-3	LK-31	LK-3133	LK-3133140	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1314.0
LK	LK-3	LK-31	LK-3133	LK-3133145	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1205.0
LK	LK-3	LK-31	LK-3133	LK-3133150	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1349.0
LK	LK-3	LK-31	LK-3133	LK-3133155	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	697.0
LK	LK-3	LK-31	LK-3133	LK-3133160	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1627.0
LK	LK-3	LK-31	LK-3133	LK-3133165	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	1189.0
LK	LK-3	LK-31	LK-3133	LK-3133170	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	2200.0
LK	LK-3	LK-31	LK-3133	LK-3133175	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	880.0
LK	LK-3	LK-31	LK-3133	LK-3133180	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31010	842.0
LK	LK-3	LK-31	LK-3134	LK-3134005	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	645.0
LK	LK-3	LK-31	LK-3134	LK-3134010	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1464.0
LK	LK-3	LK-31	LK-3134	LK-3134015	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	547.0
LK	LK-3	LK-31	LK-3134	LK-3134020	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1086.0
LK	LK-3	LK-31	LK-3134	LK-3134025	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	334.0
LK	LK-3	LK-31	LK-3134	LK-3134030	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1170.0
LK	LK-3	LK-31	LK-3134	LK-3134035	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	875.0
LK	LK-3	LK-31	LK-3134	LK-3134040	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1122.0
LK	LK-3	LK-31	LK-3134	LK-3134045	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1318.0
LK	LK-3	LK-31	LK-3134	LK-3134050	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1109.0
LK	LK-3	LK-31	LK-3134	LK-3134055	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1838.0
LK	LK-3	LK-31	LK-3134	LK-3134060	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1604.0
LK	LK-3	LK-31	LK-3134	LK-3134065	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	562.0
LK	LK-3	LK-31	LK-3134	LK-3134070	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1335.0
LK	LK-3	LK-31	LK-3134	LK-3134075	EC-07	EC-07G	Ambalangoda PS	original	LG-31012	MOH-31009	2424.0
LK	LK-3	LK-31	LK-3134	LK-3134080	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1004.0
LK	LK-3	LK-31	LK-3134	LK-3134085	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1304.0
LK	LK-3	LK-31	LK-3134	LK-3134090	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	1583.0
LK	LK-3	LK-31	LK-3134	LK-3134095	EC-07	EC-07B	Ambalangoda PS	original	LG-31012	MOH-31009	431.0
LK	LK-3	LK-31	LK-3136	LK-3136005	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	983.0
LK	LK-3	LK-31	LK-3136	LK-3136010	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	619.0
LK	LK-3	LK-31	LK-3136	LK-3136015	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1235.0
LK	LK-3	LK-31	LK-3136	LK-3136020	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	367.0
LK	LK-3	LK-31	LK-3136	LK-3136025	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1914.0
LK	LK-3	LK-31	LK-3136	LK-3136030	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	710.0
LK	LK-3	LK-31	LK-3136	LK-3136035	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	2633.0
LK	LK-3	LK-31	LK-3136	LK-3136040	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	734.0
LK	LK-3	LK-31	LK-3136	LK-3136045	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	741.0
LK	LK-3	LK-31	LK-3136	LK-3136050	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1280.0
LK	LK-3	LK-31	LK-3136	LK-3136055	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1640.0
LK	LK-3	LK-31	LK-3136	LK-3136060	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1106.0
LK	LK-3	LK-31	LK-3136	LK-3136065	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	992.0
LK	LK-3	LK-31	LK-3136	LK-3136070	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	893.0
LK	LK-3	LK-31	LK-3136	LK-3136075	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	764.0
LK	LK-3	LK-31	LK-3136	LK-3136080	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	900.0
LK	LK-3	LK-31	LK-3136	LK-3136085	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	304.0
LK	LK-3	LK-31	LK-3136	LK-3136090	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	301.0
LK	LK-3	LK-31	LK-3136	LK-3136095	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	494.0
LK	LK-3	LK-31	LK-3136	LK-3136100	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	520.0
LK	LK-3	LK-31	LK-3136	LK-3136105	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1494.0
LK	LK-3	LK-31	LK-3136	LK-3136110	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	933.0
LK	LK-3	LK-31	LK-3136	LK-3136115	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	486.0
LK	LK-3	LK-31	LK-3136	LK-3136120	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	326.0
LK	LK-3	LK-31	LK-3136	LK-3136125	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	309.0
LK	LK-3	LK-31	LK-3136	LK-3136130	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	393.0
LK	LK-3	LK-31	LK-3136	LK-3136135	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	516.0
LK	LK-3	LK-31	LK-3136	LK-3136140	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1012.0
LK	LK-3	LK-31	LK-3136	LK-3136145	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	574.0
LK	LK-3	LK-31	LK-3136	LK-3136150	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	212.0
LK	LK-3	LK-31	LK-3136	LK-3136155	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	422.0
LK	LK-3	LK-31	LK-3136	LK-3136160	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	645.0
LK	LK-3	LK-31	LK-3136	LK-3136165	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1812.0
LK	LK-3	LK-31	LK-3136	LK-3136170	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1499.0
LK	LK-3	LK-31	LK-3136	LK-3136175	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1936.0
LK	LK-3	LK-31	LK-3136	LK-3136180	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	757.0
LK	LK-3	LK-31	LK-3136	LK-3136185	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	401.0
LK	LK-3	LK-31	LK-3136	LK-3136190	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31006	1078.0
LK	LK-3	LK-31	LK-3136	LK-3136195	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1250.0
LK	LK-3	LK-31	LK-3136	LK-3136200	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014		1149.0
LK	LK-3	LK-31	LK-3136	LK-3136205	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	510.0
LK	LK-3	LK-31	LK-3136	LK-3136210	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	680.0
LK	LK-3	LK-31	LK-3136	LK-3136215	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1435.0
LK	LK-3	LK-31	LK-3136	LK-3136220	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	563.0
LK	LK-3	LK-31	LK-3136	LK-3136225	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1241.0
LK	LK-3	LK-31	LK-3136	LK-3136230	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1296.0
LK	LK-3	LK-31	LK-3136	LK-3136235	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	747.0
LK	LK-3	LK-31	LK-3136	LK-3136240	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	693.0
LK	LK-3	LK-31	LK-3136	LK-3136245	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	547.0
LK	LK-3	LK-31	LK-3136	LK-3136250	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1283.0
LK	LK-3	LK-31	LK-3136	LK-3136255	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	382.0
LK	LK-3	LK-31	LK-3136	LK-3136260	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	915.0
LK	LK-3	LK-31	LK-3136	LK-3136265	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1128.0
LK	LK-3	LK-31	LK-3136	LK-3136270	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1160.0
LK	LK-3	LK-31	LK-3136	LK-3136275	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	706.0
LK	LK-3	LK-31	LK-3136	LK-3136280	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	629.0
LK	LK-3	LK-31	LK-3136	LK-3136285	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1189.0
LK	LK-3	LK-31	LK-3136	LK-3136290	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1093.0
LK	LK-3	LK-31	LK-3136	LK-3136295	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1182.0
LK	LK-3	LK-31	LK-3136	LK-3136300	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	943.0
LK	LK-3	LK-31	LK-3136	LK-3136305	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1187.0
LK	LK-3	LK-31	LK-3136	LK-3136310	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1478.0
LK	LK-3	LK-31	LK-3136	LK-3136315	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1612.0
LK	LK-3	LK-31	LK-3136	LK-3136320	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	3049.0
LK	LK-3	LK-31	LK-3136	LK-3136325	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1975.0
LK	LK-3	LK-31	LK-3136	LK-3136330	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1815.0
LK	LK-3	LK-31	LK-3136	LK-3136335	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1409.0
LK	LK-3	LK-31	LK-3136	LK-3136340	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1180.0
LK	LK-3	LK-31	LK-3136	LK-3136345	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1942.0
LK	LK-3	LK-31	LK-3136	LK-3136350	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	1180.0
LK	LK-3	LK-31	LK-3136	LK-3136355	EC-07	EC-07G	Hikkaduwa UC	original	LG-31014	MOH-31006	865.0
LK	LK-3	LK-31	LK-3136	LK-3136360	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	603.0
LK	LK-3	LK-31	LK-3136	LK-3136365	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1636.0
LK	LK-3	LK-31	LK-3136	LK-3136370	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	2016.0
LK	LK-3	LK-31	LK-3136	LK-3136375	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	867.0
LK	LK-3	LK-31	LK-3136	LK-3136380	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1355.0
LK	LK-3	LK-31	LK-3136	LK-3136385	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1051.0
LK	LK-3	LK-31	LK-3136	LK-3136390	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	435.0
LK	LK-3	LK-31	LK-3136	LK-3136395	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1182.0
LK	LK-3	LK-31	LK-3136	LK-3136400	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	547.0
LK	LK-3	LK-31	LK-3136	LK-3136405	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	929.0
LK	LK-3	LK-31	LK-3136	LK-3136410	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1116.0
LK	LK-3	LK-31	LK-3136	LK-3136415	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1834.0
LK	LK-3	LK-31	LK-3136	LK-3136420	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	824.0
LK	LK-3	LK-31	LK-3136	LK-3136425	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	922.0
LK	LK-3	LK-31	LK-3136	LK-3136430	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1055.0
LK	LK-3	LK-31	LK-3136	LK-3136435	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	568.0
LK	LK-3	LK-31	LK-3136	LK-3136440	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	713.0
LK	LK-3	LK-31	LK-3136	LK-3136445	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1026.0
LK	LK-3	LK-31	LK-3136	LK-3136450	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	2650.0
LK	LK-3	LK-31	LK-3136	LK-3136455	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	958.0
LK	LK-3	LK-31	LK-3136	LK-3136460	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1604.0
LK	LK-3	LK-31	LK-3136	LK-3136465	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	841.0
LK	LK-3	LK-31	LK-3136	LK-3136470	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1897.0
LK	LK-3	LK-31	LK-3136	LK-3136475	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	530.0
LK	LK-3	LK-31	LK-3136	LK-3136480	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	811.0
LK	LK-3	LK-31	LK-3136	LK-3136485	EC-07	EC-07G	Rathgama PS	original	LG-31013	MOH-31007	1591.0
LK	LK-3	LK-31	LK-3139	LK-3139005	EC-07	EC-07H	Bope-Poddala PS	original	LG-31015	MOH-31020	662.0
LK	LK-3	LK-31	LK-3139	LK-3139010	EC-07	EC-07H	Bope-Poddala PS	original	LG-31015	MOH-31020	1084.0
LK	LK-3	LK-31	LK-3139	LK-3139015	EC-07	EC-07H	Bope-Poddala PS	original	LG-31015	MOH-31020	3414.0
LK	LK-3	LK-31	LK-3139	LK-3139020	EC-07	EC-07H	Bope-Poddala PS	original	LG-31015	MOH-31020	4200.0
LK	LK-3	LK-31	LK-3139	LK-3139025	EC-07	EC-07H	Bope-Poddala PS	original	LG-31015	MOH-31020	2891.0
